donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair
LQMJXKADORALLN-MDMWKTPVSA-N,WZFBKNYGEGBSOE-HWKANZROSA-N,C1C[C@H]2CN(C([C@@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=CC(=C(C=C4)Cl)Cl,CC1=CC=C(C=C1)S(=O)(=O)N(CC/C=C/C(=O)C)CC=O,CBZ3-P-F9DDF58B30EEC2CB,train,A_donor_B_acceptor,aliphatic__aliphatic
WZFBKNYGEGBSOE-HWKANZROSA-N,LQMJXKADORALLN-MDMWKTPVSA-N,CC1=CC=C(C=C1)S(=O)(=O)N(CC/C=C/C(=O)C)CC=O,C1C[C@H]2CN(C([C@@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=CC(=C(C=C4)Cl)Cl,CBZ3-P-F9DDF58B30EEC2CB,train,B_donor_A_acceptor,aliphatic__aliphatic
INKGZAFGNLDPNO-UHFFFAOYSA-N,PQRVSNITGSHLGJ-UHFFFAOYSA-N,C1=CC(=CC=C1C(C=O)(C#N)C2=CC=NC=C2)F,CN(C)C(=O)C1=C(C=C(C=C1)N2CCC(CC2)(CCC=O)F)Cl,CBZ3-P-AC11B65CF77448B9,train,A_donor_B_acceptor,aliphatic__aliphatic
PQRVSNITGSHLGJ-UHFFFAOYSA-N,INKGZAFGNLDPNO-UHFFFAOYSA-N,CN(C)C(=O)C1=C(C=C(C=C1)N2CCC(CC2)(CCC=O)F)Cl,C1=CC(=CC=C1C(C=O)(C#N)C2=CC=NC=C2)F,CBZ3-P-AC11B65CF77448B9,train,B_donor_A_acceptor,aliphatic__aliphatic
DZSYIJJDJGBDEK-QWRGUYRKSA-N,TTWNJLXGSZXKNF-DNVCBOLYSA-N,CC(C)[C@@H]1CCC2(C[C@H]1C=O)OCCO2,COC1=CC=C(C=C1)N2C=CC[C@@H]([C@H]2C3=CC=C(C=C3)Br)C=O,CBZ3-P-7F5F2A6065F918DC,train,A_donor_B_acceptor,aliphatic__aliphatic
TTWNJLXGSZXKNF-DNVCBOLYSA-N,DZSYIJJDJGBDEK-QWRGUYRKSA-N,COC1=CC=C(C=C1)N2C=CC[C@@H]([C@H]2C3=CC=C(C=C3)Br)C=O,CC(C)[C@@H]1CCC2(C[C@H]1C=O)OCCO2,CBZ3-P-7F5F2A6065F918DC,train,B_donor_A_acceptor,aliphatic__aliphatic
PUSGQCLRZSUBHY-QOKQSESGSA-N,ZOFPEBNGCOCRAK-UHFFFAOYSA-N,C1CN([C@H](C2=CC=CC=C21)C3=CC=C(C=C3)F)C4C[C@H](OC[C@@H]4[N+](=O)[O-])C=O,C1=CC(=C(C(=C1)F)CF)CCC=O,CBZ3-P-0A697E57B8F778FA,train,A_donor_B_acceptor,aliphatic__aliphatic
ZOFPEBNGCOCRAK-UHFFFAOYSA-N,PUSGQCLRZSUBHY-QOKQSESGSA-N,C1=CC(=C(C(=C1)F)CF)CCC=O,C1CN([C@H](C2=CC=CC=C21)C3=CC=C(C=C3)F)C4C[C@H](OC[C@@H]4[N+](=O)[O-])C=O,CBZ3-P-0A697E57B8F778FA,train,B_donor_A_acceptor,aliphatic__aliphatic
MTRWCQSICIJPQX-ZDUSSCGKSA-N,SJAWXUPYRKMDGV-UHFFFAOYSA-N,C[C@@H](C=O)N(C1=CC2=CC=CC=C2C=C1)C(=O)OC(C)(C)C,C1CC(SC1)(CC2CCC(C2)(F)F)C=O,CBZ3-P-831CC76B78A4502A,train,A_donor_B_acceptor,aliphatic__aliphatic
SJAWXUPYRKMDGV-UHFFFAOYSA-N,MTRWCQSICIJPQX-ZDUSSCGKSA-N,C1CC(SC1)(CC2CCC(C2)(F)F)C=O,C[C@@H](C=O)N(C1=CC2=CC=CC=C2C=C1)C(=O)OC(C)(C)C,CBZ3-P-831CC76B78A4502A,train,B_donor_A_acceptor,aliphatic__aliphatic
JHBNLXMPQMMDDU-MFKMUULPSA-N,UAXBDRPUHNNSPP-UHFFFAOYSA-N,C[C@H](C=O)[C@@H](C1=CC=C(C=C1)Cl)NC(=O)OC(C)(C)C,C1CC(OC1C=O)C2=C(C(=CC=C2)Br)F,CBZ3-P-299A4AF3703FB75E,train,A_donor_B_acceptor,aliphatic__aliphatic
UAXBDRPUHNNSPP-UHFFFAOYSA-N,JHBNLXMPQMMDDU-MFKMUULPSA-N,C1CC(OC1C=O)C2=C(C(=CC=C2)Br)F,C[C@H](C=O)[C@@H](C1=CC=C(C=C1)Cl)NC(=O)OC(C)(C)C,CBZ3-P-299A4AF3703FB75E,train,B_donor_A_acceptor,aliphatic__aliphatic
WKCCIGQNRRYJKN-UHFFFAOYSA-N,YFPMKTSZVUDZDO-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(CC(F)F)C=O,CCCOCC=O,CBZ3-P-A5581CA7D1D89DEB,train,A_donor_B_acceptor,aliphatic__aliphatic
YFPMKTSZVUDZDO-UHFFFAOYSA-N,WKCCIGQNRRYJKN-UHFFFAOYSA-N,CCCOCC=O,CC(C)(C)OC(=O)NC(CC(F)F)C=O,CBZ3-P-A5581CA7D1D89DEB,train,B_donor_A_acceptor,aliphatic__aliphatic
LWKFFZQZHJRBBC-UHFFFAOYSA-N,SXIBNWVZJGZYLS-UHFFFAOYSA-N,COC1=C(C=C(C=N1)CC=O)F,CC1(OC(OO1)(C2=CC=CC=C2)C(F)(F)F)CCCCC=O,CBZ3-P-D7A75112BA679023,train,A_donor_B_acceptor,aliphatic__aliphatic
SXIBNWVZJGZYLS-UHFFFAOYSA-N,LWKFFZQZHJRBBC-UHFFFAOYSA-N,CC1(OC(OO1)(C2=CC=CC=C2)C(F)(F)F)CCCCC=O,COC1=C(C=C(C=N1)CC=O)F,CBZ3-P-D7A75112BA679023,train,B_donor_A_acceptor,aliphatic__aliphatic
QGHYUPCCGBNRMU-SDLBARTOSA-N,UWQIKNJNZYFYIV-SJLPKXTDSA-N,C/C=C/C[C@H](C)C=O,COC1=CC=C(C=C1)[C@@H]2[C@@H](CON2CC3=CC=CC=C3)C=O,CBZ3-P-535C7858860B0C49,train,A_donor_B_acceptor,aliphatic__aliphatic
UWQIKNJNZYFYIV-SJLPKXTDSA-N,QGHYUPCCGBNRMU-SDLBARTOSA-N,COC1=CC=C(C=C1)[C@@H]2[C@@H](CON2CC3=CC=CC=C3)C=O,C/C=C/C[C@H](C)C=O,CBZ3-P-535C7858860B0C49,train,B_donor_A_acceptor,aliphatic__aliphatic
NCJNVNMUNXTXRP-LLVKDONJSA-N,SUXMUCSZAJLBDC-UHFFFAOYSA-N,C[C@H](CC=O)COCC1=CC=CC=C1,C1CC2CCCC(C1)(C2)C=O,CBZ3-P-A5106204DF0F0164,train,A_donor_B_acceptor,aliphatic__aliphatic
SUXMUCSZAJLBDC-UHFFFAOYSA-N,NCJNVNMUNXTXRP-LLVKDONJSA-N,C1CC2CCCC(C1)(C2)C=O,C[C@H](CC=O)COCC1=CC=CC=C1,CBZ3-P-A5106204DF0F0164,train,B_donor_A_acceptor,aliphatic__aliphatic
FNOHSPDVJBLROL-UHFFFAOYSA-N,LWPZKXWMHWKVCB-UHFFFAOYSA-N,C1=CC=C(C=C1)C(CC=O)C2=C(C=CC(=C2)C(F)(F)F)C(C(=O)O)C(=O)O,C1CC1CC(C(=O)NC(CC2CCNC2=O)C=O)NC(=O)OCC3=CC(=CC=C3)F,CBZ3-P-4FD88D6AE51ED82C,train,A_donor_B_acceptor,aliphatic__aliphatic
LWPZKXWMHWKVCB-UHFFFAOYSA-N,FNOHSPDVJBLROL-UHFFFAOYSA-N,C1CC1CC(C(=O)NC(CC2CCNC2=O)C=O)NC(=O)OCC3=CC(=CC=C3)F,C1=CC=C(C=C1)C(CC=O)C2=C(C=CC(=C2)C(F)(F)F)C(C(=O)O)C(=O)O,CBZ3-P-4FD88D6AE51ED82C,train,B_donor_A_acceptor,aliphatic__aliphatic
RDQCQVLFQHKJEY-UHFFFAOYSA-N,UOJDTKJNCAPGCH-UHFFFAOYSA-N,CC1=C(C(=C2C=C(C=CC2=N1)N3CCC(CC3)(C)O)C4=CC=C(C=C4)S(=O)(=O)C)C(C)(C=O)F,CC(CC=O)C1=C(C(=CC(=C1)F)Br)F,CBZ3-P-39910B87CE53F41A,train,A_donor_B_acceptor,aliphatic__aliphatic
UOJDTKJNCAPGCH-UHFFFAOYSA-N,RDQCQVLFQHKJEY-UHFFFAOYSA-N,CC(CC=O)C1=C(C(=CC(=C1)F)Br)F,CC1=C(C(=C2C=C(C=CC2=N1)N3CCC(CC3)(C)O)C4=CC=C(C=C4)S(=O)(=O)C)C(C)(C=O)F,CBZ3-P-39910B87CE53F41A,train,B_donor_A_acceptor,aliphatic__aliphatic
MCFODAFHCXSNAV-UHFFFAOYSA-N,UPOSNOOAPXNPHV-GOSISDBHSA-N,C1=C(C(=CC(=C1F)F)C#N)C=CCC=O,CC[Si](CC)(CC)O[C@@](C)(COCC1=CC=C(C=C1)OC)C=O,CBZ3-P-DAE68A1217CE7D5E,train,A_donor_B_acceptor,aliphatic__aliphatic
UPOSNOOAPXNPHV-GOSISDBHSA-N,MCFODAFHCXSNAV-UHFFFAOYSA-N,CC[Si](CC)(CC)O[C@@](C)(COCC1=CC=C(C=C1)OC)C=O,C1=C(C(=CC(=C1F)F)C#N)C=CCC=O,CBZ3-P-DAE68A1217CE7D5E,train,B_donor_A_acceptor,aliphatic__aliphatic
PMKWPZOFZAPFQG-UHFFFAOYSA-N,QBGCRPAWEMNJPM-UHFFFAOYSA-N,CCN1C=C(C=N1)NC2=NC=C(C=N2)C3=CC(=C(C=C3)C(CNC4=NC=CC(=C4)C(F)(F)F)C=O)F,C1=CC(=C(C=C1F)C(CN2C=NC=N2)C=O)F,CBZ3-P-6BE9C44B5F3D606F,train,A_donor_B_acceptor,aliphatic__aliphatic
QBGCRPAWEMNJPM-UHFFFAOYSA-N,PMKWPZOFZAPFQG-UHFFFAOYSA-N,C1=CC(=C(C=C1F)C(CN2C=NC=N2)C=O)F,CCN1C=C(C=N1)NC2=NC=C(C=N2)C3=CC(=C(C=C3)C(CNC4=NC=CC(=C4)C(F)(F)F)C=O)F,CBZ3-P-6BE9C44B5F3D606F,train,B_donor_A_acceptor,aliphatic__aliphatic
AYKLMGGCVHDUCG-UHFFFAOYSA-N,PVYBKZHBCCMBPS-UHFFFAOYSA-N,C1=CC(=CC=C1C(C=O)C2=CC=NC=C2)OC(F)(F)F,CCC(=O)C(C)(C)C=O,CBZ3-P-854C062DDBD2A86F,train,A_donor_B_acceptor,aliphatic__aliphatic
PVYBKZHBCCMBPS-UHFFFAOYSA-N,AYKLMGGCVHDUCG-UHFFFAOYSA-N,CCC(=O)C(C)(C)C=O,C1=CC(=CC=C1C(C=O)C2=CC=NC=C2)OC(F)(F)F,CBZ3-P-854C062DDBD2A86F,train,B_donor_A_acceptor,aliphatic__aliphatic
AALITPWURCTKLW-UHFFFAOYSA-N,QPCCNALQTWNYHE-UHFFFAOYSA-N,CN1CC(C2=C1C=CC(=C2)C(F)(F)F)C=O,C1C2=C(C=CC=C2OC1(C=O)Cl)C(F)(F)F,CBZ3-P-FE71028BED522ABE,train,A_donor_B_acceptor,aliphatic__aliphatic
QPCCNALQTWNYHE-UHFFFAOYSA-N,AALITPWURCTKLW-UHFFFAOYSA-N,C1C2=C(C=CC=C2OC1(C=O)Cl)C(F)(F)F,CN1CC(C2=C1C=CC(=C2)C(F)(F)F)C=O,CBZ3-P-FE71028BED522ABE,train,B_donor_A_acceptor,aliphatic__aliphatic
NGWXCTRIHCYCNW-UHFFFAOYSA-N,YOWZFXGYLFJKGZ-UHFFFAOYSA-N,C1CCC(C1)CCCC=O,C1C(C(C(C(O1)(C=O)O)O)O)O,CBZ3-P-297CB1DCBD46750B,train,A_donor_B_acceptor,aliphatic__aliphatic
YOWZFXGYLFJKGZ-UHFFFAOYSA-N,NGWXCTRIHCYCNW-UHFFFAOYSA-N,C1C(C(C(C(O1)(C=O)O)O)O)O,C1CCC(C1)CCCC=O,CBZ3-P-297CB1DCBD46750B,train,B_donor_A_acceptor,aliphatic__aliphatic
ANUXGITXPDULBR-UHFFFAOYSA-N,JHHDURRPWFCIEA-UHFFFAOYSA-N,CNC(=O)C1=CC(=CC(=C1)CC(CC=O)C2=CC=C(C=C2)F)C(F)(F)F,C1=CC=C(C=C1)C2=CC=CC=C2OC(C=O)(F)F,CBZ3-P-0FC4FC0FB0324465,train,A_donor_B_acceptor,aliphatic__aliphatic
JHHDURRPWFCIEA-UHFFFAOYSA-N,ANUXGITXPDULBR-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=CC=C2OC(C=O)(F)F,CNC(=O)C1=CC(=CC(=C1)CC(CC=O)C2=CC=C(C=C2)F)C(F)(F)F,CBZ3-P-0FC4FC0FB0324465,train,B_donor_A_acceptor,aliphatic__aliphatic
BWCIULMUDVDHOU-UHFFFAOYSA-N,OFTJBFIRRVOIDR-UHFFFAOYSA-N,CC(=CCC1=C2C(=C(C=C1O)O)C(C(=C(O2)C3=CC=C(C=C3)F)O)C=O)C,C1C=C(OC1C=O)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CBZ3-P-536B27D8EAE92F5B,train,A_donor_B_acceptor,aliphatic__aliphatic
OFTJBFIRRVOIDR-UHFFFAOYSA-N,BWCIULMUDVDHOU-UHFFFAOYSA-N,C1C=C(OC1C=O)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CC(=CCC1=C2C(=C(C=C1O)O)C(C(=C(O2)C3=CC=C(C=C3)F)O)C=O)C,CBZ3-P-536B27D8EAE92F5B,train,B_donor_A_acceptor,aliphatic__aliphatic
QQVGHSLTWLVCGB-UHFFFAOYSA-N,QYLQHPKPZSZCOY-UHFFFAOYSA-N,COC1=CC(=CC(=C1)CCCCCC=O)OC,CN1CC(C2=C1C=CC=C2F)CC=O,CBZ3-P-5C94554AB1D465CB,train,A_donor_B_acceptor,aliphatic__aliphatic
QYLQHPKPZSZCOY-UHFFFAOYSA-N,QQVGHSLTWLVCGB-UHFFFAOYSA-N,CN1CC(C2=C1C=CC=C2F)CC=O,COC1=CC(=CC(=C1)CCCCCC=O)OC,CBZ3-P-5C94554AB1D465CB,train,B_donor_A_acceptor,aliphatic__aliphatic
IENGFDVIOGPWOJ-UHFFFAOYSA-N,ZBGCLMCYTYMUCE-UHFFFAOYSA-N,CC1(C2CCC1(C(C2)(C=O)O)C)C,CC(C)OC1=C2C(=C(C3=CC=CC=C31)OC(F)F)CN(C2=O)C4=C(C=C(C=C4)CC=O)F,CBZ3-P-66330A40BA84F869,train,A_donor_B_acceptor,aliphatic__aliphatic
ZBGCLMCYTYMUCE-UHFFFAOYSA-N,IENGFDVIOGPWOJ-UHFFFAOYSA-N,CC(C)OC1=C2C(=C(C3=CC=CC=C31)OC(F)F)CN(C2=O)C4=C(C=C(C=C4)CC=O)F,CC1(C2CCC1(C(C2)(C=O)O)C)C,CBZ3-P-66330A40BA84F869,train,B_donor_A_acceptor,aliphatic__aliphatic
HTKGQFWRPXGGGP-RDJZCZTQSA-N,NHCLDVQDQDKZRF-UHFFFAOYSA-N,C[C@@H](C=O)[C@H](COCC1=CC=CC=C1)O[Si](C)(C)C(C)(C)C,CC(C)(C=O)C1CCCC(CC1)(F)F,CBZ3-P-C068BEB2C4091A64,train,A_donor_B_acceptor,aliphatic__aliphatic
NHCLDVQDQDKZRF-UHFFFAOYSA-N,HTKGQFWRPXGGGP-RDJZCZTQSA-N,CC(C)(C=O)C1CCCC(CC1)(F)F,C[C@@H](C=O)[C@H](COCC1=CC=CC=C1)O[Si](C)(C)C(C)(C)C,CBZ3-P-C068BEB2C4091A64,train,B_donor_A_acceptor,aliphatic__aliphatic
HYOYXTNUYHZWFE-UHFFFAOYSA-N,KQRXEQPHXJGWGQ-IUYQGCFVSA-N,CC1=C(C=NN1C2=CC(=CC=C2)F)CC=O,C1[C@H]([C@@H]1F)C=O,CBZ3-P-6DAAFE1E504F9DA0,train,A_donor_B_acceptor,aliphatic__aliphatic
KQRXEQPHXJGWGQ-IUYQGCFVSA-N,HYOYXTNUYHZWFE-UHFFFAOYSA-N,C1[C@H]([C@@H]1F)C=O,CC1=C(C=NN1C2=CC(=CC=C2)F)CC=O,CBZ3-P-6DAAFE1E504F9DA0,train,B_donor_A_acceptor,aliphatic__aliphatic
SBNACRDYLQAFAN-KJDZKPBBSA-N,VPDGYSQVSNKRQF-UHFFFAOYSA-N,CC1=C(C=CC(=C1)Cl)OCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,C1C(C1C2=CC=CC=C2F)C=O,CBZ3-P-9455C0C6310719F5,train,A_donor_B_acceptor,aliphatic__aliphatic
VPDGYSQVSNKRQF-UHFFFAOYSA-N,SBNACRDYLQAFAN-KJDZKPBBSA-N,C1C(C1C2=CC=CC=C2F)C=O,CC1=C(C=CC(=C1)Cl)OCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,CBZ3-P-9455C0C6310719F5,train,B_donor_A_acceptor,aliphatic__aliphatic
GAQIZBWOIRRLDH-UHFFFAOYSA-N,WBLLLYVMWMQSEF-UHFFFAOYSA-N,C1CC(OC1)(CC(F)(F)F)C=O,C1CC1C(=O)NC2=NC3=C(C=CN3)C(=C2)C4=CCN(CC4)C5(CC5(F)F)C=O,CBZ3-P-AC85AA0BB1C0AC49,train,A_donor_B_acceptor,aliphatic__aliphatic
WBLLLYVMWMQSEF-UHFFFAOYSA-N,GAQIZBWOIRRLDH-UHFFFAOYSA-N,C1CC1C(=O)NC2=NC3=C(C=CN3)C(=C2)C4=CCN(CC4)C5(CC5(F)F)C=O,C1CC(OC1)(CC(F)(F)F)C=O,CBZ3-P-AC85AA0BB1C0AC49,train,B_donor_A_acceptor,aliphatic__aliphatic
DYANUZJIKBBUQA-UHFFFAOYSA-N,GQJRQSDQUYSVFW-SFTDATJTSA-N,C1CC(CCC1C=O)C2=C(C=C(C=C2)O)F,C#CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N[C@@H](CC2=CC=CC=C2)C=O,CBZ3-P-5453E1DA40EACCAB,train,A_donor_B_acceptor,aliphatic__aliphatic
GQJRQSDQUYSVFW-SFTDATJTSA-N,DYANUZJIKBBUQA-UHFFFAOYSA-N,C#CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N[C@@H](CC2=CC=CC=C2)C=O,C1CC(CCC1C=O)C2=C(C=C(C=C2)O)F,CBZ3-P-5453E1DA40EACCAB,train,B_donor_A_acceptor,aliphatic__aliphatic
HIMSQQRMSFNULJ-PVHODMMVSA-N,HQLDRBVPOMNCRM-UHFFFAOYSA-N,C=C[C@H]([C@@H]([C@H](C=O)OCC1=CC=CC=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3,COC1=CC(=C(C=C1)OC)C(C=O)F,CBZ3-P-C4F1B5ABA9D5FE69,train,A_donor_B_acceptor,aliphatic__aliphatic
HQLDRBVPOMNCRM-UHFFFAOYSA-N,HIMSQQRMSFNULJ-PVHODMMVSA-N,COC1=CC(=C(C=C1)OC)C(C=O)F,C=C[C@H]([C@@H]([C@H](C=O)OCC1=CC=CC=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3,CBZ3-P-C4F1B5ABA9D5FE69,train,B_donor_A_acceptor,aliphatic__aliphatic
SKLHMRHVVDDIOX-GPHNJDIKSA-N,VLIDBCVTPQOGJR-SHPLCBCASA-N,C1CC[C@H]2CN([C@@H](C[C@@H]2C1)CN[C@@H](CC3=CN=CN3)C=O)C(=O)C4=CC=C(C=C4)Br,C(=O)[C@@]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)(O)S(=O)(=O)O,CBZ3-P-05810D388E56F325,train,A_donor_B_acceptor,aliphatic__aliphatic
VLIDBCVTPQOGJR-SHPLCBCASA-N,SKLHMRHVVDDIOX-GPHNJDIKSA-N,C(=O)[C@@]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)(O)S(=O)(=O)O,C1CC[C@H]2CN([C@@H](C[C@@H]2C1)CN[C@@H](CC3=CN=CN3)C=O)C(=O)C4=CC=C(C=C4)Br,CBZ3-P-05810D388E56F325,train,B_donor_A_acceptor,aliphatic__aliphatic
DAVCDUWWGHADDO-UHFFFAOYSA-N,RPGOGCRVBJHFHM-SRLYZFLGSA-N,C1=C2C(=CC(=C1Br)F)N(C(=O)C2=O)CCC=O,C([C@H]([C@H]([C@@H]([C@H](C=O)OC(=O)C(CO)OP(=O)(O)O)O)O)O)OP(=O)(O)O,CBZ3-P-CB3936154DD4D7B5,train,A_donor_B_acceptor,aliphatic__aliphatic
RPGOGCRVBJHFHM-SRLYZFLGSA-N,DAVCDUWWGHADDO-UHFFFAOYSA-N,C([C@H]([C@H]([C@@H]([C@H](C=O)OC(=O)C(CO)OP(=O)(O)O)O)O)O)OP(=O)(O)O,C1=C2C(=CC(=C1Br)F)N(C(=O)C2=O)CCC=O,CBZ3-P-CB3936154DD4D7B5,train,B_donor_A_acceptor,aliphatic__aliphatic
SSXFPSIUDLXMSJ-UHFFFAOYSA-N,VJOVDLPQUAYBIY-HXUWFJFHSA-N,CC1=CC(C(C1)CCC=O)(C)C,CC[C@H](CC1=CC=C(C=C1)OCC2=CC(=C(C=C2)C(C)(C)C)C3=C(C=CC(=C3)OC)F)C=O,CBZ3-P-D979372D46A01937,train,A_donor_B_acceptor,aliphatic__aliphatic
VJOVDLPQUAYBIY-HXUWFJFHSA-N,SSXFPSIUDLXMSJ-UHFFFAOYSA-N,CC[C@H](CC1=CC=C(C=C1)OCC2=CC(=C(C=C2)C(C)(C)C)C3=C(C=CC(=C3)OC)F)C=O,CC1=CC(C(C1)CCC=O)(C)C,CBZ3-P-D979372D46A01937,train,B_donor_A_acceptor,aliphatic__aliphatic
LISHABXWQJJNSY-UHFFFAOYSA-N,PRFTVQYUOMWAJZ-UHFFFAOYSA-N,C1=CC=C(C(=C1)CCC=O)CF,C1=CC(=CC=C1CC(=O)CC=O)F,CBZ3-P-688327DB663A65D2,train,A_donor_B_acceptor,aliphatic__aliphatic
PRFTVQYUOMWAJZ-UHFFFAOYSA-N,LISHABXWQJJNSY-UHFFFAOYSA-N,C1=CC(=CC=C1CC(=O)CC=O)F,C1=CC=C(C(=C1)CCC=O)CF,CBZ3-P-688327DB663A65D2,train,B_donor_A_acceptor,aliphatic__aliphatic
KVEWWTLTVMIBFI-UHFFFAOYSA-N,TWXSTAOBUFKFPD-UHFFFAOYSA-N,C1=C(C(=CC(=C1F)F)[N+](=O)[O-])CC=O,C1CC2C(CCCC2N3CCC(CC3)N4C(NC5=CC=CC=C54)C=O)C(C1)C(F)(F)F,CBZ3-P-E981FEE054604522,train,A_donor_B_acceptor,aliphatic__aliphatic
TWXSTAOBUFKFPD-UHFFFAOYSA-N,KVEWWTLTVMIBFI-UHFFFAOYSA-N,C1CC2C(CCCC2N3CCC(CC3)N4C(NC5=CC=CC=C54)C=O)C(C1)C(F)(F)F,C1=C(C(=CC(=C1F)F)[N+](=O)[O-])CC=O,CBZ3-P-E981FEE054604522,train,B_donor_A_acceptor,aliphatic__aliphatic
OIHPKTFIPFAKDF-YHMJZVADSA-N,WOOPONCRQNYLTN-UHFFFAOYSA-N,C[C@H](C1=NC2=C(O1)C(=C3CC(CC3=C2)C=O)F)NC(=O)OC(C)(C)C,CC1=CC(=CC(=C1)OC2=C(C=CC(=C2F)CC=O)Br)C#N,CBZ3-P-DD2B7A90157E0A68,train,A_donor_B_acceptor,aliphatic__aliphatic
WOOPONCRQNYLTN-UHFFFAOYSA-N,OIHPKTFIPFAKDF-YHMJZVADSA-N,CC1=CC(=CC(=C1)OC2=C(C=CC(=C2F)CC=O)Br)C#N,C[C@H](C1=NC2=C(O1)C(=C3CC(CC3=C2)C=O)F)NC(=O)OC(C)(C)C,CBZ3-P-DD2B7A90157E0A68,train,B_donor_A_acceptor,aliphatic__aliphatic
PSVIAMYCRIUUPP-UHFFFAOYSA-N,VBVPECWDMKWVJO-UHFFFAOYSA-N,C1CC(N(CC1N)CC2=CC=C(C=C2)F)C=O,C1CC(CCC1N)NC2=C3C=C(C=CC3=NC=C2C4(CC4)C=O)C5=CC(=C(C=C5F)O)F,CBZ3-P-4520BE74A1B456D6,train,A_donor_B_acceptor,aliphatic__aliphatic
VBVPECWDMKWVJO-UHFFFAOYSA-N,PSVIAMYCRIUUPP-UHFFFAOYSA-N,C1CC(CCC1N)NC2=C3C=C(C=CC3=NC=C2C4(CC4)C=O)C5=CC(=C(C=C5F)O)F,C1CC(N(CC1N)CC2=CC=C(C=C2)F)C=O,CBZ3-P-4520BE74A1B456D6,train,B_donor_A_acceptor,aliphatic__aliphatic
HFLZXQGYVQWMIF-UHFFFAOYSA-N,IIURYLOZXNJTFV-UHFFFAOYSA-N,CC1(CC(C2=C(C1)N=C(C=C2)C3=NC=C(S3)C4=CC(=CC(=C4)C5=CC=NC=C5)F)C=O)C,CC1=CC2=C(CC(C2)C=O)C=C1,CBZ3-P-71FCDF8CF0B0AB7B,train,A_donor_B_acceptor,aliphatic__aliphatic
IIURYLOZXNJTFV-UHFFFAOYSA-N,HFLZXQGYVQWMIF-UHFFFAOYSA-N,CC1=CC2=C(CC(C2)C=O)C=C1,CC1(CC(C2=C(C1)N=C(C=C2)C3=NC=C(S3)C4=CC(=CC(=C4)C5=CC=NC=C5)F)C=O)C,CBZ3-P-71FCDF8CF0B0AB7B,train,B_donor_A_acceptor,aliphatic__aliphatic
FCNWLTBRTSXJQW-UHFFFAOYSA-N,VQXDLUZJJPLXSP-UHFFFAOYSA-N,CN(C)C1=CC(=NN1CCCC=O)C(F)(F)F,CC1=CC(=C(C(=C1)F)F)C(C)CC=O,CBZ3-P-BC6E9AC13694689D,train,A_donor_B_acceptor,aliphatic__aliphatic
VQXDLUZJJPLXSP-UHFFFAOYSA-N,FCNWLTBRTSXJQW-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)F)F)C(C)CC=O,CN(C)C1=CC(=NN1CCCC=O)C(F)(F)F,CBZ3-P-BC6E9AC13694689D,train,B_donor_A_acceptor,aliphatic__aliphatic
KETYVVCKOCBIGD-UHFFFAOYSA-N,SLSFOZNDAZYNBY-VQIMIIECSA-N,C1=CC2=C(C3C4=C(C2(C5=C3C(=CC=C5)O)C=O)C=C(C=C4)O)C(=C1)O,CCC[C@H](C=O)[C@@H](C1=CC=CC=C1)NC2=CC=C(C=C2)OC,CBZ3-P-86DE29ACB7AEF28F,train,A_donor_B_acceptor,aliphatic__aliphatic
SLSFOZNDAZYNBY-VQIMIIECSA-N,KETYVVCKOCBIGD-UHFFFAOYSA-N,CCC[C@H](C=O)[C@@H](C1=CC=CC=C1)NC2=CC=C(C=C2)OC,C1=CC2=C(C3C4=C(C2(C5=C3C(=CC=C5)O)C=O)C=C(C=C4)O)C(=C1)O,CBZ3-P-86DE29ACB7AEF28F,train,B_donor_A_acceptor,aliphatic__aliphatic
