id,donor_ikey,scaffold_split
114949,DLROGYSCSLURMN-UHFFFAOYSA-N,test
24666,SODQGBMCLSNLPY-UHFFFAOYSA-N,train
118301,HAMUIQUZTRRLDV-VWDOSNQTSA-N,train
17978,HSPAARAHYPTIRW-UHFFFAOYSA-N,train
20769,SEMSFPYBEMQZDP-UHFFFAOYSA-N,train
184682,AAJORAPPESYJIL-UHFFFAOYSA-N,train
205879,XQBJUQNRPGZMSE-UHFFFAOYSA-N,train
53496,FJGLUDYJFYQRBN-UHFFFAOYSA-N,test
35297,YWXPKWNSWPQENV-UHFFFAOYSA-N,validation
76444,CLLDVFLXAPTTLS-UHFFFAOYSA-N,validation
10173,LXSUVYGZODASAI-UHFFFAOYSA-N,validation
117339,WYBYAFZCWYOSGO-ARQDHWQXSA-N,test
16571,YZQLQOXYIJJCSI-UHFFFAOYSA-N,test
12820,XKNGLXADJGPJBI-VHSXEESVSA-N,train
23855,DNBQUYKFBGNUDG-UHFFFAOYSA-N,test
43684,HXLJEQJKAGKWLT-GSVOUGTGSA-N,validation
146731,VOKZJRRMSNKQPS-UHFFFAOYSA-N,train
151218,HIKSLHHPPPHQIN-UHFFFAOYSA-N,train
25121,YKEKIXBCQILKAU-ZCFIWIBFSA-N,train
9144,TYICDYOLAPJHGA-IAROGAJJSA-N,test
25117,FVPNNZJGOYOLNX-DMTCNVIQSA-N,validation
201030,MUULORKWRHKPQW-UHFFFAOYSA-N,train
66244,UCYKLHFQDWKNFG-OBGRVZNVSA-N,test
27375,QEQJJDKSTLLLMJ-UHFFFAOYSA-N,test
16701,OOCLVMCVOWKECB-NPPUSCPJSA-N,train
128607,GEHJLWVPLVBDNN-STHAYSLISA-N,test
182803,ZJYNAXKMNIWVOQ-UHFFFAOYSA-N,test
74608,AZJAFJAHGHBVSR-UHFFFAOYSA-N,train
218812,JZJYUCCCBDCNRU-UHFFFAOYSA-N,validation
16636,HUFWOQKLHPCQFK-UHFFFAOYSA-N,train
27810,GWADEEUHVPBBIW-UHFFFAOYSA-N,train
210585,HSPIFAMGAFNNTQ-UHFFFAOYSA-N,test
118603,WPWOZJVSBJXLQH-UHFFFAOYSA-N,train
207536,UJTIBUBQPFDIPR-SSDOTTSWSA-N,test
19215,GAKVBLIQIVXARX-KCDKBNATSA-N,train
202151,FAAWSLYHTVIVLT-UHFFFAOYSA-N,train
202673,DRYDRBIEFOVUPL-BDNRQGISSA-N,train
12302,KLPVAYCBDQORRW-UHFFFAOYSA-N,train
14069,RPLCHVGVUPGNRY-BSWSSELBSA-N,validation
218183,HBZGTCMGWSIVEQ-UHFFFAOYSA-N,train
111211,UOLBQZWOPOFJTG-LLVKDONJSA-N,test
26159,DADGZUBCTUQCGD-UHFFFAOYSA-N,train
121240,QLZYWMXLQBMKAK-QWKFWESOSA-N,train
55113,MVABIIFKLDMKKD-UHFFFAOYSA-N,test
25499,UGVVZFVORJSZDD-CNZKWPKMSA-N,train
37466,VGZBOXRMLQFVHV-UHFFFAOYSA-N,train
26477,ODSFDONKGCCWIJ-UHFFFAOYSA-N,train
119818,RPOPDCMHHBXPGI-QZNDUUOJSA-N,validation
202997,IRNOWHFLYCIFPV-RZABIFLQSA-N,validation
79197,XWINWSJWNQTMOJ-YOXFSPIKSA-N,validation
97369,QGLGHXKEPQSTNO-UHFFFAOYSA-N,train
35059,UIDJXZPFHWUMDW-UHNVWZDZSA-N,train
21750,MDWXTLNIZCHBJE-RITPCOANSA-N,train
184886,NGYKGHFBPSTNSB-UHFFFAOYSA-N,train
119816,OYVLRAKEEQZOFR-WPYKOPORSA-N,train
19457,XSLLNKUVFBEKQP-QMMMGPOBSA-N,validation
24006,BAMBWIIIQSDHLS-UHFFFAOYSA-N,test
18328,QVHBGEHYPOOEQS-DMTCNVIQSA-N,train
203754,SKAQPOFWDCRQDU-BFARCFIYSA-N,train
118031,DUADXADQESIVPZ-UHFFFAOYSA-N,train
207481,DPNXHCBXHAILDJ-GFCCVEGCSA-N,validation
219671,PUSMCWMSYRLYBJ-UHFFFAOYSA-N,validation
34947,GCRBISNVQMQXPU-UHFFFAOYSA-N,train
203014,VZUFJQZIYAUNJL-VIFPVBQESA-N,test
117267,ZHVNVPHMOCWHHO-ZXXMMSQZSA-N,train
111089,FKNWTOLLQLOIME-SECBINFHSA-N,test
81067,IZNKAOFMJFKDJR-UHFFFAOYSA-N,validation
134369,MUWBHRMAOLHTDW-UHFFFAOYSA-N,test
108890,WRPQKRVYFYXMLQ-UHFFFAOYSA-N,train
49245,OMZVUXWTCAQSIS-UHFFFAOYSA-N,test
120322,DBNBDHAVSFEZNK-ZXFLCMHBSA-N,test
59232,ZBISOYSYEHUFMG-UHFFFAOYSA-N,test
96986,YNBTWJIPLYQGOS-UHFFFAOYSA-N,test
25554,LBWLMSQMMVJSHS-UHFFFAOYSA-N,validation
20778,OSOUMMUOFDTBKI-OWMBCFKOSA-N,validation
121863,FQDUOQAQEIIPTF-UHFFFAOYSA-N,test
215510,GHCUPTXAZIAPQY-UHFFFAOYSA-N,test
18522,DCHUFLNPPKJYBB-UHFFFAOYSA-N,train
100022,IEMAUSFPSBJHTL-UHFFFAOYSA-N,train
122099,WDRISBUVHBMJEF-YZNZAMEGSA-N,validation
109195,WXQIBUZWCPOMQK-UHFFFAOYSA-N,train
111491,LIPFNECAAVDNKC-QMMMGPOBSA-N,validation
119016,JBSVXVQHPJQRMK-SECBINFHSA-N,train
117460,LCNQDBAZLRRYTL-UHFFFAOYSA-N,test
22770,WTRPATCGXBMKKJ-UHFFFAOYSA-N,validation
117011,PNNNRSAQSRJVSB-SJLAOBFJSA-N,train
11788,WMUWPLWYXGELEE-UHFFFAOYSA-N,train
39559,XBQVKQLDSFJIJT-UHFFFAOYSA-N,test
214819,VTPHIABIXGEURA-UHFFFAOYSA-N,validation
24189,XBGYMVTXOUKXLG-SCSAIBSYSA-N,train
122366,BFEXGNFZCNYWCG-HOGRAUKUSA-N,train
123520,VWPVXKGGZPKHJY-UHFFFAOYSA-N,validation
112160,PFNKYOUOWUCQLA-UHFFFAOYSA-N,test
30324,SZBYMTQVLAACCL-UHFFFAOYSA-N,validation
118884,XXFOVDUFWSXGSH-UHFFFAOYSA-N,train
206844,UZVRCQLCLZZCOG-UHFFFAOYSA-N,test
25058,ULAQDDWYYKNWQQ-VKHMYHEASA-N,test
81071,RMXKYIGAHOFSES-UHFFFAOYSA-N,test
14914,LKNUIOZKLGQZEF-UHFFFAOYSA-N,train
21948,VYROBAREQYYGME-UHFFFAOYSA-N,train
21274,XOQKXDHQBMIMAK-UHFFFAOYSA-N,validation
147885,ODTOHBATKOLURE-RXMQYKEDSA-N,train
15097,AWWDAEYRNORHRF-DBRKOABJSA-N,test
81069,YUBBGRXYXZBHGU-UHFFFAOYSA-N,train
121232,POKFDUSCMLKILI-GXSJLCMTSA-N,train
1169,DYVJZCIYRQUXBA-UHFFFAOYSA-N,train
11922,RGOOZDATOXURJO-UHFFFAOYSA-N,train
202600,IUFNTFJPBZTQFI-UHFFFAOYSA-N,test
215318,MTJSIXSKQIIAIY-UHFFFAOYSA-N,test
114869,YLKUPUYLRGIDSE-UHFFFAOYSA-N,validation
35120,ZNECBOOLTAUTFY-UHFFFAOYSA-N,test
112206,QGHYUPCCGBNRMU-KGGZQZJCSA-N,train
1552,MZLGFRRNMCCNBB-CWWKMNTPSA-N,test
26669,CTZAXNMAMSERLK-UHFFFAOYSA-N,validation
123751,VFEVMICSMRSZAD-UHFFFAOYSA-N,train
209827,BIBXZPSMZULSGW-UHFFFAOYSA-N,train
211227,GNYLIUCLHXIEJV-ZETCQYMHSA-N,train
118924,FOYKYVJFEFNMAY-UHFFFAOYSA-N,train
29181,ZFXZBQWFIKDIQK-BYPYZUCNSA-N,train
117098,PMKISLVDJTYTEV-PEHGTWAWSA-N,train
121974,DPHYUCRDVAZZOE-PPYDTLANSA-N,test
92777,KOGZKFTZZDBFJC-UHFFFAOYSA-N,train
116448,ARXWAZQEZBTNIM-GHMZBOCLSA-N,train
20936,CPWVYPAAZNFTCT-UHFFFAOYSA-N,train
203760,CDMHNXWNPWFMCL-DAXSKMNVSA-N,train
52490,YQSXTKSNAZMXJK-ULUSZKPHSA-N,train
115187,OAMMRJKWQFWNQH-VZFHVOOUSA-N,train
146871,KBYGRVPHPPULAZ-UHFFFAOYSA-N,train
25324,SHBRLLSDZZCYOK-JGWLITMVSA-N,test
74417,ADFUNBLNVGPMCT-UHFFFAOYSA-N,test
129225,SSIPMKRITGUTFN-UHFFFAOYSA-N,train
23733,OSBKZZCHLHZCDB-PBXRRBTRSA-N,validation
23947,QCAAXUQRSHUEHU-UHFFFAOYSA-N,validation
105986,IFFCPTPCIPNWFJ-UHFFFAOYSA-N,train
9944,MFIZELFJJZOMGP-UHFFFAOYSA-N,train
152090,VKWLLPBVVPRPHY-UHFFFAOYSA-N,train
184436,SIWYOXNVVTYYMA-UHFFFAOYSA-N,train
15076,NCDNISXCQQAHDU-UHFFFAOYSA-N,validation
120934,IGTXRZYUVBCGJX-JGVFFNPUSA-N,train
50047,RGMMNUQJOCBPAP-JTQLQIEISA-N,validation
86237,LTXRUUKGFPUDDM-ULUSZKPHSA-N,train
84515,APFGKCSPUKZPAJ-UHFFFAOYSA-N,train
23369,KDKISMUWLQWNNT-UHFFFAOYSA-N,test
26634,RMXYWGDRHWGKQR-UHFFFAOYSA-N,train
201358,AEUZGSFHOOHIDU-KDXUFGMBSA-N,train
43585,JSEFOKFJJLOJJL-UHFFFAOYSA-N,test
214716,PRFRURFXPRMKGH-UHFFFAOYSA-N,train
80894,AHKBZOMLNLIYOE-HJWRWDBZSA-N,train
124927,WIWPQGXIOQTXOC-UHFFFAOYSA-N,train
220664,FCCFILBFLFEAOM-UHFFFAOYSA-N,test
216618,BIXCZKNSCJNZBL-WCTZXXKLSA-N,validation
25664,ASJSAQIRZKANQN-ROLXFIACSA-N,train
121715,JJQDKSFMUDLUMK-UHFFFAOYSA-N,train
138689,YRFYRHYNJSQIIO-UHFFFAOYSA-N,train
27730,SZLPJLJUEVVNBM-USKTWTLRSA-N,test
25471,SZEJJURKOHIFBI-ZXXMMSQZSA-N,validation
115011,VVXXFWRJFOPQCY-HUDPQJTASA-N,train
175418,XZGSERIWXMUUKF-UHFFFAOYSA-N,train
186314,DTENGJRMUAMDCM-UHFFFAOYSA-N,train
16680,HCQDGJIBLNNDBW-UHFFFAOYSA-N,test
26327,CLHQYQHOGRYPQW-UHFFFAOYSA-N,validation
43334,BDLZNVPABOHUNW-JGWLITMVSA-N,train
35204,XTIXUYCMYOKUJL-RXMQYKEDSA-N,train
203992,TYICDYOLAPJHGA-UHFFFAOYSA-N,train
207408,BFTSBICXDGQUBA-AATRIKPKSA-N,train
30116,RCMBCKOLKKPYEH-UHFFFAOYSA-N,train
219228,WHBVBEDTSHAMHP-UHFFFAOYSA-N,validation
210000,TXQSORVFZBOFMH-UHFFFAOYSA-N,train
25168,NZFFSXOWVWVTMR-UHFFFAOYSA-N,train
37479,DAWNUVGPZYWLMZ-UHFFFAOYSA-N,validation
97479,IFMSZVKYWQGYCQ-UHFFFAOYSA-N,test
117006,FRJOXJBNQDZEBI-JKUQZMGJSA-N,train
113788,OMKUCDRUPYAZKA-PXYINDEMSA-N,train
31682,XKFHJNFTMZWJNJ-UHFFFAOYSA-N,validation
26476,OYNCXYIKQVSTBU-FNORWQNLSA-N,validation
6019,NMDSXWUKWSSJHD-UHFFFAOYSA-N,train
23801,MVDYRVHRTWMMEH-SLPGGIOYSA-N,test
12509,LGLCQVYNBJIIDU-UHFFFAOYSA-N,train
113281,OTJSWLHQGWEUEO-XHNCKOQMSA-N,train
209474,STFPVKYWUBZAQJ-UHFFFAOYSA-N,validation
206735,NKVLMFFGFYHDNE-BYPYZUCNSA-N,train
35863,KCZQEPIWSOWQFF-UHFFFAOYSA-N,train
184476,HTXCVAGOMXWWFG-UHFFFAOYSA-N,train
35470,HHZIKXAEBKWTOR-WUCPZUCCSA-N,test
25046,BIFGFGBJGWVHCM-UHFFFAOYSA-N,validation
114846,ZLDSZFVDAJPEFL-MQWKRIRWSA-N,validation
18245,AFJPIMRMXAQOLV-UHFFFAOYSA-N,train
118136,ZITOITJUCFNOLX-HKVUECMASA-N,train
152691,WRRJMDDTGLTATH-UHFFFAOYSA-N,train
112380,QKUACYKHLMFAGS-QMMMGPOBSA-N,test
96497,PXGWSOFOAIQQFX-UHFFFAOYSA-N,validation
122460,ZLIGHAVKVVCFEU-UHFFFAOYSA-N,validation
26434,KGBXTPMMRNJMQZ-UHFFFAOYSA-N,train
19800,ULINKYUDYGDFTH-UHFFFAOYSA-N,validation
22032,LMIUDAXULPDRRD-UHFFFAOYSA-N,train
39666,OCTWUEBQDSGHFM-KXUCPTDWSA-N,test
4768,PPQRONHOSHZGFQ-UHFFFAOYSA-N,validation
66757,SPLRCVOZSJCLNJ-UHFFFAOYSA-N,train
12213,PUTOENHGHDTSSY-KCJUWKMLSA-N,test
34893,GKUXPONHNJSLLQ-UHFFFAOYSA-N,train
32127,ZWZHDIXHMRRIPV-UHFFFAOYSA-N,train
8558,XOPPYWGGTZVUFP-VUMGGCQHSA-N,train
129221,QLNYZPSEJLQQSX-BDVNFPICSA-N,validation
151474,XLPZRCXXTQAKHB-UHFFFAOYSA-N,train
220668,YRCISTVRBQNBMU-UHFFFAOYSA-N,train
211398,XEBFWOUAUFOGEK-UHFFFAOYSA-N,validation
33238,ODFJWAIYJNLCFY-UHFFFAOYSA-N,train
215021,VBXZALFGPASMIM-UHFFFAOYSA-N,train
98995,JVIDHDAITLESFA-YFKPBYRVSA-N,train
184708,HWXDWRVARUIJKS-UHFFFAOYSA-N,train
203721,RAZLHBNBWMJMCL-UHFFFAOYSA-N,train
118940,CTLRVURCKRHRBD-UHFFFAOYSA-N,train
112347,VUACNOHHPHJMAI-UHFFFAOYSA-N,train
4941,WUCQRXWCJPCWTQ-IHWYPQMZSA-N,train
112812,QBOMVADAQXYKLW-BBBLOLIVSA-N,train
81268,GIKGLDQMTXKVLH-UHFFFAOYSA-N,validation
202718,NPRLTZBYFRFJBB-RQJHMYQMSA-N,train
19639,ODIUBOAOVNDAMC-QMMMGPOBSA-N,train
31011,IMMAOJSHAQIRGK-BQBZGAKWSA-N,train
186589,CWPNQGWHQWDWMS-UHFFFAOYSA-N,train
9128,KBJKNUWIYZFLGT-UHFFFAOYSA-N,test
9476,YYNRGHKSYVJTKX-UHFFFAOYSA-N,train
182368,CROZBSWNJFVCIX-SNAWJCMRSA-N,test
152195,PCERSNAUCDPPLB-UHFFFAOYSA-N,train
22754,YRBGSECIPFIYES-UHFFFAOYSA-N,train
117448,MWIXVFIUXJHLDT-UHFFFAOYSA-N,test
175490,GGSBIRWLJFZFIP-UHFFFAOYSA-N,train
207379,GZCGUPFRVQAUEE-YMFWUOAHSA-N,validation
24466,NODIFBUIHPOZTM-UHFFFAOYSA-N,test
24057,FAHWAQBRFGSTQH-UHFFFAOYSA-N,test
62008,YBNSCPIHMPAGJI-UHFFFAOYSA-N,validation
201751,FVOKAVHQWLZJLV-UTLUCORTSA-N,train
15454,RTNZMCCAPWYVBP-FSDSQADBSA-N,train
214818,XYQNWDJVZFWMKQ-UHFFFAOYSA-N,validation
103706,IEIIFDQGGUXSLR-UHFFFAOYSA-N,train
8513,JYAQWANEOPJVEY-LYFYHCNISA-N,test
5400,NRSZKYOGFLBOGH-UHFFFAOYSA-N,validation
115019,VMFQGJNAYIENPY-CHKWXVPMSA-N,train
195671,WHYYIDNXDKSPNW-MPSSQSJQSA-N,test
120338,SKTFOVQMWUCVHK-XFXZXTDPSA-N,train
76440,KPRUBLIVKOIMJS-LOFWALOHSA-N,test
78878,TZTVTPQDBLVDMX-UHFFFAOYSA-N,train
146076,NUADYHYDTFCQBJ-UHFFFAOYSA-N,train
115787,ZZQYFYSMSNWWNS-HNACHXKJSA-N,train
205037,YBZVXGFYRGTTIX-SCSAIBSYSA-N,train
202487,UTGMWDHEXUVWOH-YUMQZZPRSA-N,train
205872,HBQKERHWQDYYEM-ZETCQYMHSA-N,train
118946,SZCMHRSMPLTWNG-UHFFFAOYSA-N,train
124649,ZLXTYNZHYQREKW-MRVPVSSYSA-N,train
27079,UQFIQLJCTJKMJE-RULNZFCNSA-N,validation
36118,PQCDFUIFVVHQKM-UHFFFAOYSA-N,train
118913,PULSHGSYHJHAED-UHFFFAOYSA-N,test
209995,KSAZUNOAWWEKOD-LURJTMIESA-N,validation
49525,RFRDNRGFGLPBEU-JAVCKPHESA-N,train
78450,WQOPLXYJDVVYPR-UHFFFAOYSA-N,train
23858,UAYIIEYPYAPJGB-UHFFFAOYSA-N,test
151942,BLRZDWHEPQDMFV-UHFFFAOYSA-N,train
123667,JZVWDKKYRIMIMD-UHFFFAOYSA-N,train
184696,GHMUZUSJZSWBPS-UHFFFAOYSA-N,validation
129223,KBSVAZCLQHOLKP-ROQFXPJHSA-N,validation
118517,MYXCRYWEUADHAI-PNAADNFHSA-N,train
78186,NRWBSOFUFOTXOP-UHFFFAOYSA-N,train
146075,ZQVLXQVADKXBSS-UHFFFAOYSA-N,train
117160,RTPYADYJQGDTGP-HOEFZDAFSA-N,validation
186192,AEMVKMTTZWTWGE-UHFFFAOYSA-N,validation
22075,OORGODBIBOGYFE-UHFFFAOYSA-N,validation
211505,VWEJCEMCBLGJQT-UHFFFAOYSA-N,validation
210696,OTUYNYSMAVMDDK-UHFFFAOYSA-N,train
27182,FBPJLXHKDJMMOY-JRTVQGFMSA-N,train
110196,XCMZINPUSVLPQO-UHFFFAOYSA-N,train
117278,VPZKJYDAGIHZKU-ZXXMMSQZSA-N,train
117179,AFYXYJDGFRRBFO-IACCCYARSA-N,validation
210385,DLUVTVZLBCOAJP-BDAKNGLRSA-N,train
109805,ZCLRSLVCOMWCCF-UHFFFAOYSA-N,test
67213,NZSGQSMRPSELOI-UHFFFAOYSA-N,validation
171062,PBLWWHBRWKYPEO-SCSAIBSYSA-N,test
71864,YOWZFOBCBHNDBZ-VURMDHGXSA-N,test
212091,CGOIZNJIWPMMLQ-UHFFFAOYSA-N,train
187306,HQAKZHMARLSPSG-MRVPVSSYSA-N,train
144399,YRQNKOZFEMWNBD-UHFFFAOYSA-N,train
49285,AGGVSGREUIBROR-UHFFFAOYSA-N,train
12436,YSAHWQPMOLYSOC-UHFFFAOYSA-N,test
112566,QCBBKWJBLMPDTF-SNVBAGLBSA-N,train
211898,VOISQCUJWIZDHK-UHFFFAOYSA-N,validation
51556,NVKLVVUOOUSTQT-UHFFFAOYSA-N,train
98595,TXZTXRCWWDJIBY-UHFFFAOYSA-N,validation
18526,KVWYFKCNCRDHIC-UHFFFAOYSA-N,train
120468,NABTXEXXDICSMY-WKEGUHRASA-N,train
49734,XUCRUWUOKSSPJO-BYPYZUCNSA-N,train
3146,IMRVTTFZYSHMRY-UHFFFAOYSA-N,validation
203675,NDKHUVNTIWWMHV-UHFFFAOYSA-N,train
8603,JWFRNGYBHLBCMB-HSUXUTPPSA-N,test
3320,IVCJGAUQMMORNE-YRNVUSSQSA-N,validation
111334,YACKFFJUAWSLLE-UWVGGRQHSA-N,test
74865,MWTYKFHEHADVKA-UHFFFAOYSA-N,validation
217094,OTFOWFWGVINLED-LAEOZQHASA-N,train
1624,YTBSYETUWUMLBZ-QWWZWVQMSA-N,validation
184357,LLZXZMQBTRMLTD-UHFFFAOYSA-N,train
29111,BJRVNLMGJUBQLM-UHFFFAOYSA-N,validation
97830,JRXWKNZUEGUWPN-UHFFFAOYSA-N,test
26341,MDKSWNMDZHFTGT-HBNNVMOKSA-N,validation
202719,KFXJMCXUMDOSFK-IUCAKERBSA-N,train
203739,QIMUYKYZQUADBG-SECBINFHSA-N,train
30965,APUXOCNWXSPZLI-UHFFFAOYSA-N,test
171609,ZTZYUVUBYXISCO-UHFFFAOYSA-N,validation
15839,DFFAMJFPVBTTBX-UHFFFAOYSA-N,train
151220,XOSXUEZYDLDKRN-UHFFFAOYSA-N,train
118888,ZMUXOHRROCETKB-MSZQBOFLSA-N,train
10482,OHVOYTTXSZBYHG-UHFFFAOYSA-N,train
218472,SFYWHRDCICQEGH-UHFFFAOYSA-N,validation
30436,JXRXGACBWQPALZ-UHFFFAOYSA-N,train
110543,IAPLAUMHQDPDRL-FXQIFTODSA-N,test
103202,UIUUTTNRKMYZGO-UHFFFAOYSA-N,train
131488,LFIUMOHGAWHPEA-KAZBKCHUSA-N,train
112616,YVIGFDMTFXCPNH-UHFFFAOYSA-N,train
114560,MQJOGDCXPIMBDM-UHFFFAOYSA-N,train
92375,NQGZBYWLNSUABA-SCSAIBSYSA-N,train
109439,MPLGIGIOVUTMJA-IUCAKERBSA-N,train
184657,ZQKZSCWSZDQFGS-UHFFFAOYSA-N,train
115054,FJCGEAGVCCPHTE-UHFFFAOYSA-N,train
186092,LQJSUJCNOMQSEP-UHFFFAOYSA-N,train
112775,OQGLZBHSTMDNRI-UWVGGRQHSA-N,train
118868,IMQBDIOABDOMTD-ABJQUXTLSA-N,train
7,YGHRJJRRZDOVPD-UHFFFAOYSA-N,test
212201,UJIGPCHYBLTCLT-UHFFFAOYSA-N,train
77534,QBEYYUJYFCLMPT-UHFFFAOYSA-N,train
161702,GQZJVFFTQHTSBY-UHFFFAOYSA-N,train
21677,TZJGKUCHNFFHGN-UHFFFAOYSA-N,test
1775,WDWAUVJQFVTKEW-AATRIKPKSA-N,train
22682,PYMYPHUHKUWMLA-PYHARJCCSA-N,train
49646,KBOFWJISYIRCTG-ZXXMMSQZSA-N,train
26281,LAYMPEVPUCIJNI-LRSZDJBLSA-N,train
112649,ZODBDHBQPVQRHF-PPKCKEKNSA-N,test
214700,JXHLRWGQMIUGOS-UHFFFAOYSA-N,validation
8906,PNENILZGBBXDAG-UHFFFAOYSA-N,train
5910,CEUXIAUEIGSQSZ-UHFFFAOYSA-N,train
220407,QPZNHMPXRUVVJP-UHFFFAOYSA-N,test
120142,BPCNALXRWCCVIA-WDSKDSINSA-N,test
25030,ANZUGANJZLMEGQ-MROZADKFSA-N,validation
92185,CQQRWPKDMSZZSI-REHFQEBNSA-N,train
11184,VPOBZXCLXJPHPH-UHFFFAOYSA-N,train
50499,JDIDUBPSFDWKHN-BWZBUEFSSA-N,train
112221,HLLAHROXBKQMSC-APPZFPTMSA-N,train
208447,VTJOASWJKLSZRE-INEUFUBQSA-N,validation
113786,CKRQZBVTOBNMOI-AEJSXWLSSA-N,validation
121685,HIVYBABYYOCKAZ-UHFFFAOYSA-N,train
27785,ZRWVYMYNRQBSNY-UHFFFAOYSA-N,test
26162,WULXERXGEQCJIG-UHFFFAOYSA-N,test
57967,CYNPJSQQEHAYAD-UHFFFAOYSA-N,validation
78058,QNXSHUBTQLECFS-UHFFFAOYSA-N,train
17282,RIEVCJDAGDYFEP-UHFFFAOYSA-N,train
122340,ZFGJMQYFLNUUIE-ARJAWSKDSA-N,train
23744,FEGRFLSNPCOSRJ-UHFFFAOYSA-N,validation
111810,PONBFUFKPNDRLP-BQYQJAHWSA-N,validation
107255,RYQALULUVVYRQW-UHFFFAOYSA-N,train
81279,ILSMZLNLMOLENE-UHFFFAOYSA-N,validation
201746,NWBVUUFCVPQIOX-UHFFFAOYSA-N,test
203704,JSBADMCZOZKWIH-ONEGZZNKSA-N,train
216795,JDWYJKXFODDNDE-UHFFFAOYSA-N,test
122087,XTWHGFOPPXRLML-YFKPBYRVSA-N,test
9822,XQKRBGPNSJDPRL-ONEGZZNKSA-N,test
175501,MMPMJBDLVIIPJI-UHFFFAOYSA-N,train
198576,SVKZCYXUUHUDLJ-UHFFFAOYSA-N,train
6746,LUXKVBLHJUGCSC-UHFFFAOYSA-N,test
9157,ONNBZNJCHJAMQS-UHFFFAOYSA-N,train
118867,ALTNTHWKZANZJF-UHFFFAOYSA-N,train
2393,SFWAQPWRFZOPKA-UHFFFAOYSA-N,train
111399,IPBXZHQDZNAXMJ-UJNFCWOMSA-N,train
21150,FGPMNAZLZRAANV-UHFFFAOYSA-N,train
101,UCSIFMPORANABL-UHFFFAOYSA-N,test
52935,ZFKHFDTVBLRPPY-PHDIDXHHSA-N,train
124404,OEUNHSRWYZGUDW-UEJVZZJDSA-N,train
82567,DKWCWWJCCRAKCC-UHFFFAOYSA-N,test
27200,VTPHIABIXGEURA-KVQBGUIXSA-N,train
15064,GCEGLMFBNPWYQO-JGWLITMVSA-N,validation
115551,KNCAKYSSDZNZAB-QBNQYXCASA-N,train
118305,FEOXYTRGLVIAOX-UHFFFAOYSA-N,train
96254,TULPGIKHNYASJZ-UHFFFAOYSA-N,test
202005,IUPRIYPYBZEDHE-UHFFFAOYSA-N,train
218471,SDWHUGZCOSNEML-UHFFFAOYSA-N,train
92,MNQZXJOMYWMBOU-VKHMYHEASA-N,train
217476,OKEWEMGJSCPZIG-UHFFFAOYSA-N,train
1563,DIPLXSBTYRDLGV-UHFFFAOYSA-N,test
112819,HDTWYCZHOFKQQD-UHFFFAOYSA-N,train
10061,GLXZRTVCHHTNIY-UHFFFAOYSA-N,validation
12189,FJCVAWLDPYRGCE-UHFFFAOYSA-N,train
217562,NMYITYHIHIOEAD-UHFFFAOYSA-N,train
22459,ZHEQKPSMBUQJTR-UHFFFAOYSA-N,validation
219064,IWQIUUVMLDUFQD-UHFFFAOYSA-N,validation
51824,JZRBAOGAPLSAAJ-YIYTYNFBSA-N,validation
51217,HTOMZJOQZCTARW-JKUQZMGJSA-N,train
151176,NCYOVCYEDPMTAN-UHFFFAOYSA-N,train
86054,YEXQAPSIDDJRMF-DGLUDJRXSA-N,train
214359,IGYKADRDUHFRSX-UHFFFAOYSA-N,train
60774,NQGZBYWLNSUABA-UHFFFAOYSA-N,train
205052,JYYQMATWCIEKAT-UHFFFAOYSA-N,train
66596,YNBVVIYTEYPCPY-WDSKDSINSA-N,train
146254,ICJAUSPEUMCMCZ-UHFFFAOYSA-N,train
6736,NMUKFRCHLYPKSR-UHFFFAOYSA-N,test
1504,GMZBZKVJMOEKGM-UHFFFAOYSA-N,validation
206845,QKUHRTGCQROYPJ-UHFFFAOYSA-N,train
112240,LTEVBJNPUARFNX-UHFFFAOYSA-N,train
103496,DVTDLPJIOAVSAF-UHFFFAOYSA-N,train
27266,WRHVYPCUTJMFIZ-UHFFFAOYSA-N,train
28970,MMDYCWCUDBZCEI-UHFFFAOYSA-N,validation
200754,UCMQNKJVQWPAFV-UHFFFAOYSA-N,train
104584,VZQTYUGDEVJSNR-UHFFFAOYSA-N,train
89664,QHPOAPGHDKNIOY-BYPYZUCNSA-N,train
12406,YGGBBGOKBOBVQR-UHFFFAOYSA-N,train
35694,YPPAVZZTVSKNNE-UHFFFAOYSA-N,train
22988,KLQBSMNSOYPWGD-UHFFFAOYSA-N,validation
66209,WINLBLKGJCRYDB-ZAJCDATESA-N,train
176034,GKCNNXCJFWINJJ-UHFFFAOYSA-N,train
21055,STPFUAIPNIHECN-UHFFFAOYSA-N,train
110198,CDHXOZHHOODVCF-UHFFFAOYSA-N,train
220105,PSLYCGGPRLLSOI-UHFFFAOYSA-N,train
120422,XRPWXJVHRUNZTL-WPRPVWTQSA-N,test
113928,LSAXXPJBSLNBBZ-UHFFFAOYSA-N,validation
73473,VWDVPHJEJIMJSU-KVTDHHQDSA-N,train
22131,KXPCCBVCKKZDEK-UHFFFAOYSA-N,train
27081,LUHWLZYAHDPVLS-UHFFFAOYSA-N,train
61165,PFDMLJONVZEEIF-UHFFFAOYSA-N,train
219655,OXMQUQSEIRJYLU-UHFFFAOYSA-N,test
25160,IXLOVRRUGOPNHY-BWZBUEFSSA-N,train
220847,ZFDQNOPSXJVTPB-UHFFFAOYSA-N,test
115140,IMQOJUYVCLCNIN-XSPKLOCKSA-N,train
